Timestamp,Open,High,Low,Close,Volume
1752715500.0,118689.0,118694.0,118676.0,118687.0,0.19135133
1752715560.0,118690.0,118741.0,118688.0,118688.0,0.35023592
1752715620.0,118688.0,118834.0,118687.0,118834.0,0.15567111
1752715680.0,118834.0,118867.0,118816.0,118816.0,0.40638931
1752715740.0,118800.0,118800.0,118745.0,118745.0,0.24212152
1752715800.0,118745.0,118765.0,118678.0,118678.0,0.23699254
1752715860.0,118678.0,118744.0,118678.0,118711.0,0.28673606
1752715920.0,118711.0,118712.0,118552.0,118593.0,1.79351549
1752715980.0,118593.0,118593.0,118454.0,118455.0,24.27241285
1752716040.0,118454.0,118454.0,118270.0,118307.0,5.22602752
1752716100.0,118321.0,118434.0,118308.0,118321.0,0.45131576
1752716160.0,118325.0,118338.0,118277.0,118284.0,0.08991454
1752716220.0,118285.0,118285.0,118226.0,118238.0,0.1802245
1752716280.0,118238.0,118246.0,118128.0,118128.0,3.2653024
1752716340.0,118129.0,118296.0,118129.0,118296.0,3.76437132
1752716400.0,118283.0,118336.0,118248.0,118255.0,0.40194992
1752716460.0,118256.0,118262.0,118189.0,118189.0,0.11140621
1752716520.0,118191.0,118259.0,118191.0,118259.0,0.1676286
1752716580.0,118259.0,118334.0,118259.0,118314.0,0.32460238
1752716640.0,118319.0,118319.0,118286.0,118309.0,0.27526585
1752716700.0,118309.0,118309.0,118240.0,118241.0,1.08762431
1752716760.0,118266.0,118298.0,118099.0,118099.0,4.88199211
1752716820.0,118085.0,118085.0,117843.0,117843.0,10.25274122
1752716880.0,117842.0,117854.0,117776.0,117787.0,2.94858838
1752716940.0,117787.0,117827.0,117750.0,117817.0,1.02866956
1752717000.0,117798.0,117993.0,117746.0,117993.0,8.09994825
1752717060.0,117974.0,118051.0,117973.0,118024.0,1.38984327
1752717120.0,118016.0,118027.0,117916.0,117916.0,0.79007449
1752717180.0,117940.0,117940.0,117871.0,117890.0,1.34487029
1752717240.0,117880.0,117980.0,117880.0,117980.0,0.90101063
1752717300.0,117977.0,118019.0,117962.0,118003.0,0.84419245
1752717360.0,118002.0,118023.0,117954.0,118023.0,0.93165201
1752717420.0,118023.0,118036.0,118023.0,118033.0,1.09480923
1752717480.0,118033.0,118056.0,118033.0,118050.0,0.71776265
1752717540.0,118050.0,118239.0,118050.0,118205.0,4.01933172
1752717600.0,118204.0,118204.0,118162.0,118162.0,0.22337713
1752717660.0,118158.0,118158.0,118144.0,118145.0,0.15809832
1752717720.0,118145.0,118145.0,118108.0,118110.0,0.18221227
1752717780.0,118114.0,118114.0,118052.0,118080.0,1.99739616
1752717840.0,118087.0,118193.0,118087.0,118170.0,0.43246864
1752717900.0,118182.0,118279.0,118177.0,118279.0,0.16825691
1752717960.0,118292.0,118310.0,118291.0,118291.0,0.01226334
1752718020.0,118292.0,118334.0,118275.0,118275.0,0.42832161
1752718080.0,118274.0,118347.0,118274.0,118311.0,0.46370386
1752718140.0,118282.0,118357.0,118282.0,118320.0,0.16214661
1752718200.0,118321.0,118353.0,118253.0,118353.0,0.90671509
1752718260.0,118335.0,118360.0,118335.0,118357.0,0.17752425
1752718320.0,118355.0,118444.0,118355.0,118444.0,0.26322599
1752718380.0,118463.0,118487.0,118460.0,118460.0,0.37536684
1752718440.0,118440.0,118442.0,118368.0,118442.0,0.28019853
1752718500.0,118439.0,118439.0,118414.0,118414.0,0.1432088
1752718560.0,118375.0,118377.0,118374.0,118376.0,0.02525885
1752718620.0,118376.0,118443.0,118376.0,118443.0,0.05986559
1752718680.0,118443.0,118479.0,118443.0,118477.0,0.1501034
1752718740.0,118474.0,118487.0,118473.0,118487.0,0.03091389
1752718800.0,118528.0,118570.0,118477.0,118543.0,1.96863233
1752718860.0,118542.0,118543.0,118493.0,118495.0,0.16717193
1752718920.0,118495.0,118529.0,118495.0,118497.0,0.18454559
1752718980.0,118494.0,118494.0,118471.0,118471.0,0.14279048
1752719040.0,118471.0,118497.0,118462.0,118462.0,0.14564032
1752719100.0,118461.0,118472.0,118423.0,118472.0,0.10486314
1752719160.0,118501.0,118518.0,118458.0,118512.0,0.13965655
1752719220.0,118510.0,118527.0,118506.0,118525.0,0.06787475
1752719280.0,118526.0,118526.0,118428.0,118429.0,0.12057281
1752719340.0,118429.0,118429.0,118429.0,118429.0,0.04050432
1752719400.0,118451.0,118454.0,118446.0,118448.0,0.20327079
1752719460.0,118448.0,118448.0,118428.0,118448.0,0.04463749
1752719520.0,118448.0,118467.0,118448.0,118467.0,0.04663698
1752719580.0,118494.0,118507.0,118494.0,118506.0,0.01198512
1752719640.0,118506.0,118506.0,118451.0,118452.0,0.45520008
1752719700.0,118452.0,118452.0,118377.0,118424.0,0.17430685
1752719760.0,118442.0,118442.0,118317.0,118317.0,0.55118853
1752719820.0,118305.0,118339.0,118304.0,118339.0,0.27738582
1752719880.0,118339.0,118381.0,118339.0,118381.0,0.0435008
1752719940.0,118382.0,118382.0,118304.0,118304.0,0.22585385
1752720000.0,118295.0,118321.0,118266.0,118321.0,0.17619108
1752720060.0,118320.0,118377.0,118320.0,118377.0,0.12660844
1752720120.0,118381.0,118400.0,118375.0,118375.0,0.15140615
1752720180.0,118350.0,118351.0,118343.0,118351.0,0.07455619
1752720240.0,118388.0,118390.0,118346.0,118370.0,0.12320586
1752720300.0,118373.0,118373.0,118244.0,118244.0,1.14901984
1752720360.0,118211.0,118308.0,118211.0,118273.0,0.30990231
1752720420.0,118261.0,118270.0,118220.0,118220.0,0.13500305
1752720480.0,118218.0,118219.0,118082.0,118200.0,0.59715481
1752720540.0,118196.0,118224.0,118196.0,118213.0,0.08200993
1752720600.0,118196.0,118258.0,118196.0,118257.0,0.04967183
1752720660.0,118266.0,118293.0,118254.0,118266.0,0.11617504
1752720720.0,118264.0,118275.0,118238.0,118274.0,0.10179121
1752720780.0,118274.0,118295.0,118274.0,118291.0,0.08477057
1752720840.0,118294.0,118330.0,118294.0,118329.0,0.04758683
1752720900.0,118329.0,118378.0,118329.0,118378.0,0.05354552
1752720960.0,118402.0,118409.0,118377.0,118377.0,0.34610608
1752721020.0,118378.0,118378.0,118378.0,118378.0,0.00488216
1752721080.0,118377.0,118377.0,118319.0,118319.0,0.47530559
1752721140.0,118321.0,118352.0,118321.0,118352.0,0.04943217
1752721200.0,118371.0,118403.0,118362.0,118371.0,0.43116366
1752721260.0,118353.0,118353.0,118352.0,118352.0,0.1169257
1752721320.0,118314.0,118315.0,118282.0,118282.0,0.12944585
1752721380.0,118282.0,118282.0,118201.0,118203.0,0.34694785
1752721440.0,118203.0,118266.0,118203.0,118266.0,0.06078284
1752721500.0,118266.0,118294.0,118219.0,118219.0,0.30411904
1752721560.0,118219.0,118226.0,118209.0,118209.0,0.10942138
1752721620.0,118170.0,118170.0,118126.0,118164.0,0.18336552
1752721680.0,118164.0,118266.0,118164.0,118248.0,0.17738752
1752721740.0,118219.0,118219.0,118177.0,118177.0,0.24052328
1752721800.0,118177.0,118202.0,118088.0,118123.0,0.70675407
1752721860.0,118122.0,118176.0,118085.0,118085.0,0.45638532
1752721920.0,118085.0,118085.0,118054.0,118067.0,1.13358873
1752721980.0,118068.0,118099.0,118067.0,118089.0,0.1592053
1752722040.0,118095.0,118095.0,118066.0,118066.0,0.09139398
1752722100.0,118067.0,118083.0,118067.0,118083.0,0.02951695
1752722160.0,118083.0,118083.0,118067.0,118067.0,0.01510442
1752722220.0,118066.0,118066.0,118020.0,118020.0,0.32776919
1752722280.0,118020.0,118025.0,117932.0,117943.0,1.00195496
1752722340.0,117933.0,117954.0,117922.0,117946.0,0.08471697
1752722400.0,117918.0,118019.0,117916.0,118007.0,0.11193851
1752722460.0,118019.0,118105.0,118019.0,118101.0,0.06967054
1752722520.0,118101.0,118101.0,117974.0,118052.0,0.35740159
1752722580.0,118048.0,118048.0,118006.0,118045.0,0.20882118
1752722640.0,118045.0,118092.0,118045.0,118071.0,0.15604888
1752722700.0,118072.0,118075.0,118031.0,118031.0,0.62976353
1752722760.0,118036.0,118036.0,117938.0,117938.0,0.85683482
1752722820.0,117938.0,117938.0,117927.0,117928.0,0.40014387
1752722880.0,117938.0,117962.0,117938.0,117952.0,0.42715992
1752722940.0,117944.0,117948.0,117939.0,117939.0,0.01836091
1752723000.0,117945.0,118008.0,117945.0,118005.0,0.07087041
1752723060.0,118005.0,118019.0,117999.0,118018.0,0.16227663
1752723120.0,118003.0,118003.0,117900.0,117900.0,1.53228186
1752723180.0,117889.0,117984.0,117889.0,117984.0,0.0300352
1752723240.0,117996.0,118055.0,117984.0,118055.0,0.31421001
1752723300.0,118061.0,118092.0,118012.0,118012.0,0.33796693
1752723360.0,118012.0,118101.0,118012.0,118051.0,0.41946705
1752723420.0,118019.0,118019.0,117846.0,117856.0,3.38317444
1752723480.0,117881.0,117888.0,117817.0,117863.0,1.24751911
1752723540.0,117867.0,117955.0,117856.0,117955.0,0.03996015
1752723600.0,117956.0,117956.0,117852.0,117863.0,0.51033027
1752723660.0,117859.0,117884.0,117825.0,117884.0,0.11253071
1752723720.0,117926.0,117929.0,117899.0,117929.0,0.10352496
1752723780.0,117932.0,117932.0,117902.0,117916.0,0.13966449
1752723840.0,117915.0,117916.0,117902.0,117916.0,0.00937946
1752723900.0,117949.0,118017.0,117949.0,118017.0,0.09120392
1752723960.0,118019.0,118086.0,118019.0,118086.0,0.05048469
1752724020.0,118108.0,118110.0,118106.0,118106.0,0.03000089
1752724080.0,118106.0,118106.0,118104.0,118104.0,0.01878621
1752724140.0,118105.0,118105.0,118104.0,118104.0,0.1687848
1752724200.0,118089.0,118092.0,118018.0,118021.0,0.25613492
1752724260.0,118010.0,118054.0,118008.0,118011.0,0.40557405
1752724320.0,118054.0,118060.0,118054.0,118059.0,0.04398965
1752724380.0,118059.0,118059.0,118036.0,118059.0,0.12116533
1752724440.0,118059.0,118114.0,118059.0,118114.0,0.29941412
1752724500.0,118114.0,118139.0,118114.0,118139.0,0.02999545
1752724560.0,118140.0,118182.0,118140.0,118182.0,0.0305947
1752724620.0,118182.0,118182.0,118177.0,118177.0,0.02621847
1752724680.0,118177.0,118177.0,118176.0,118176.0,0.01765456
1752724740.0,118176.0,118178.0,118175.0,118177.0,0.00487333
1752724800.0,118177.0,118177.0,118130.0,118133.0,0.54355422
1752724860.0,118128.0,118128.0,118113.0,118113.0,0.17326841
1752724920.0,118112.0,118128.0,118112.0,118128.0,0.01595263
1752724980.0,118128.0,118128.0,118126.0,118128.0,0.012461
1752725040.0,118126.0,118126.0,118063.0,118063.0,0.12072901
1752725100.0,118062.0,118062.0,118035.0,118036.0,0.15843537
1752725160.0,118032.0,118052.0,118007.0,118052.0,0.32562904
1752725220.0,118051.0,118072.0,118018.0,118072.0,0.13494062
1752725280.0,118083.0,118166.0,118083.0,118166.0,0.04221031
1752725340.0,118207.0,118238.0,118206.0,118238.0,0.05582033
1752725400.0,118238.0,118270.0,118238.0,118270.0,0.04777493
1752725460.0,118270.0,118305.0,118244.0,118246.0,1.7818463
1752725520.0,118256.0,118304.0,118256.0,118304.0,0.07979046
1752725580.0,118304.0,118342.0,118304.0,118341.0,0.03746013
1752725640.0,118319.0,118342.0,118319.0,118341.0,0.03031671
1752725700.0,118319.0,118319.0,118283.0,118283.0,0.01090326
1752725760.0,118280.0,118280.0,118245.0,118263.0,0.0661243
1752725820.0,118269.0,118295.0,118269.0,118295.0,0.05429255
1752725880.0,118297.0,118297.0,118268.0,118280.0,0.44015966
1752725940.0,118280.0,118280.0,118280.0,118280.0,0.0320685
1752726000.0,118280.0,118309.0,118280.0,118307.0,0.04491713
1752726060.0,118307.0,118380.0,118307.0,118361.0,2.7233336
1752726120.0,118361.0,118371.0,118361.0,118361.0,0.04977169
1752726180.0,118361.0,118362.0,118361.0,118362.0,0.004153
1752726240.0,118361.0,118362.0,118360.0,118360.0,0.04314005
1752726300.0,118320.0,118321.0,118294.0,118294.0,0.05813891
1752726360.0,118282.0,118282.0,118243.0,118244.0,0.01869937
1752726420.0,118243.0,118251.0,118243.0,118251.0,0.04863437
1752726480.0,118251.0,118294.0,118251.0,118294.0,0.03375231
1752726540.0,118331.0,118331.0,118330.0,118331.0,0.03104632
1752726600.0,118331.0,118444.0,118330.0,118440.0,0.90796401
1752726660.0,118438.0,118511.0,118438.0,118492.0,4.27911086
1752726720.0,118492.0,118499.0,118482.0,118482.0,0.40837366
1752726780.0,118481.0,118494.0,118474.0,118474.0,0.03833754
1752726840.0,118470.0,118470.0,118435.0,118435.0,0.08064693
1752726900.0,118434.0,118444.0,118411.0,118411.0,0.44427709
1752726960.0,118425.0,118425.0,118425.0,118425.0,0.01375434
1752727020.0,118425.0,118436.0,118425.0,118436.0,0.04936019
1752727080.0,118425.0,118460.0,118425.0,118454.0,0.10488732
1752727140.0,118454.0,118464.0,118454.0,118463.0,0.08387851
1752727200.0,118464.0,118492.0,118463.0,118464.0,0.0578488
1752727260.0,118464.0,118464.0,118460.0,118460.0,0.08267255
1752727320.0,118461.0,118464.0,118460.0,118464.0,0.03770168
1752727380.0,118464.0,118470.0,118464.0,118470.0,0.02380875
1752727440.0,118470.0,118470.0,118447.0,118456.0,0.1083099
1752727500.0,118430.0,118430.0,118410.0,118422.0,0.01992867
1752727560.0,118422.0,118440.0,118421.0,118436.0,0.15538234
1752727620.0,118436.0,118448.0,118397.0,118397.0,0.56001926
1752727680.0,118397.0,118419.0,118397.0,118417.0,0.4713435
1752727740.0,118416.0,118421.0,118389.0,118390.0,0.63212443
1752727800.0,118393.0,118405.0,118392.0,118393.0,0.13100004
1752727860.0,118393.0,118448.0,118393.0,118448.0,0.06023802
1752727920.0,118448.0,118469.0,118448.0,118458.0,0.17910911
1752727980.0,118458.0,118458.0,118457.0,118458.0,0.02148581
1752728040.0,118458.0,118458.0,118458.0,118458.0,0.01819993
1752728100.0,118458.0,118510.0,118458.0,118499.0,0.47056337
1752728160.0,118499.0,118511.0,118499.0,118511.0,0.03497165
1752728220.0,118511.0,118511.0,118511.0,118511.0,3.27627706
1752728280.0,118511.0,118511.0,118510.0,118511.0,0.2591494
1752728340.0,118511.0,118528.0,118511.0,118528.0,19.02843045
1752728400.0,118528.0,118540.0,118512.0,118514.0,0.08149812
1752728460.0,118513.0,118514.0,118513.0,118514.0,0.00064704
1752728520.0,118513.0,118513.0,118478.0,118478.0,0.05034605
1752728580.0,118478.0,118478.0,118477.0,118477.0,0.0439343
1752728640.0,118447.0,118447.0,118390.0,118390.0,0.02690651
1752728700.0,118388.0,118391.0,118339.0,118339.0,0.02263664
1752728760.0,118340.0,118349.0,118340.0,118349.0,0.04893047
1752728820.0,118349.0,118402.0,118349.0,118399.0,0.19972824
1752728880.0,118399.0,118399.0,118342.0,118342.0,0.04760527
1752728940.0,118342.0,118343.0,118337.0,118337.0,0.01408991
1752729000.0,118316.0,118320.0,118306.0,118319.0,0.64125884
1752729060.0,118319.0,118335.0,118319.0,118335.0,0.10818943
1752729120.0,118343.0,118421.0,118343.0,118421.0,0.07331746
1752729180.0,118424.0,118424.0,118351.0,118351.0,0.066742
1752729240.0,118342.0,118342.0,118341.0,118342.0,0.11701085
1752729300.0,118341.0,118402.0,118341.0,118402.0,0.26636574
1752729360.0,118402.0,118426.0,118379.0,118379.0,0.07776859
1752729420.0,118379.0,118379.0,118365.0,118379.0,0.04861138
1752729480.0,118379.0,118394.0,118379.0,118393.0,0.04055891
1752729540.0,118393.0,118417.0,118386.0,118386.0,0.32934727
1752729600.0,118386.0,118412.0,118386.0,118404.0,0.06649251
1752729660.0,118385.0,118413.0,118385.0,118413.0,0.03639496
1752729720.0,118412.0,118412.0,118386.0,118391.0,0.16039693
1752729780.0,118391.0,118398.0,118390.0,118391.0,0.0423326
1752729840.0,118401.0,118434.0,118401.0,118434.0,0.18362787
1752729900.0,118434.0,118474.0,118434.0,118470.0,0.63936184
1752729960.0,118469.0,118479.0,118468.0,118468.0,0.60699218
1752730020.0,118469.0,118469.0,118468.0,118469.0,0.11885943
1752730080.0,118469.0,118469.0,118440.0,118444.0,0.38881656
1752730140.0,118445.0,118452.0,118445.0,118452.0,0.04192987
1752730200.0,118462.0,118464.0,118440.0,118440.0,0.24550286
1752730260.0,118440.0,118483.0,118423.0,118447.0,0.34712424
1752730320.0,118447.0,118447.0,118370.0,118370.0,0.11517294
1752730380.0,118369.0,118369.0,118276.0,118314.0,0.24439916
1752730440.0,118313.0,118313.0,118312.0,118312.0,0.032764
1752730500.0,118312.0,118343.0,118312.0,118333.0,0.56927919
1752730560.0,118331.0,118381.0,118331.0,118380.0,0.06004315
1752730620.0,118381.0,118381.0,118314.0,118314.0,0.1090435
1752730680.0,118336.0,118377.0,118336.0,118377.0,0.12012786
1752730740.0,118355.0,118356.0,118352.0,118353.0,0.04204443
1752730800.0,118353.0,118401.0,118353.0,118401.0,0.51547088
1752730860.0,118431.0,118431.0,118380.0,118403.0,0.03121752
1752730920.0,118404.0,118456.0,118404.0,118456.0,0.11189194
1752730980.0,118470.0,118582.0,118470.0,118582.0,1.48268297
1752731040.0,118582.0,118611.0,118581.0,118597.0,1.456726
1752731100.0,118597.0,118597.0,118549.0,118549.0,0.23701669
1752731160.0,118549.0,118611.0,118549.0,118611.0,0.09849516
1752731220.0,118611.0,118654.0,118611.0,118654.0,0.93805113
1752731280.0,118654.0,118682.0,118654.0,118667.0,0.99552037
1752731340.0,118655.0,118668.0,118655.0,118668.0,0.0841568
1752731400.0,118682.0,118682.0,118667.0,118668.0,0.43987621
1752731460.0,118667.0,118697.0,118667.0,118668.0,1.824228
1752731520.0,118667.0,118667.0,118611.0,118663.0,0.25999061
1752731580.0,118664.0,118667.0,118638.0,118638.0,0.05102689
1752731640.0,118638.0,118638.0,118610.0,118610.0,0.07606059
1752731700.0,118600.0,118627.0,118600.0,118627.0,0.10632066
1752731760.0,118626.0,118626.0,118626.0,118626.0,0.00693097
1752731820.0,118626.0,118647.0,118626.0,118647.0,0.11213866
1752731880.0,118647.0,118656.0,118647.0,118656.0,0.05191534
1752731940.0,118656.0,118656.0,118655.0,118655.0,0.01077481
1752732000.0,118655.0,118655.0,118603.0,118603.0,0.16289335
1752732060.0,118603.0,118626.0,118602.0,118624.0,0.17618984
1752732120.0,118624.0,118663.0,118624.0,118663.0,0.11356498
1752732180.0,118664.0,118725.0,118664.0,118725.0,0.858632
1752732240.0,118724.0,118739.0,118724.0,118739.0,0.31017306
1752732300.0,118738.0,118739.0,118711.0,118717.0,0.20174092
1752732360.0,118717.0,118782.0,118717.0,118782.0,0.65258506
1752732420.0,118782.0,118822.0,118768.0,118768.0,0.2445009
1752732480.0,118768.0,118799.0,118768.0,118798.0,0.04735021
1752732540.0,118798.0,118798.0,118767.0,118767.0,0.04410135
1752732600.0,118766.0,118766.0,118687.0,118687.0,0.05059311
1752732660.0,118687.0,118687.0,118662.0,118666.0,0.11512871
1752732720.0,118663.0,118663.0,118647.0,118647.0,0.06354295
1752732780.0,118623.0,118623.0,118563.0,118563.0,0.08877145
1752732840.0,118537.0,118537.0,118536.0,118537.0,0.02566148
1752732900.0,118537.0,118571.0,118537.0,118561.0,0.14903402
1752732960.0,118544.0,118544.0,118473.0,118504.0,0.20705313
1752733020.0,118504.0,118504.0,118474.0,118501.0,0.05545764
1752733080.0,118500.0,118500.0,118445.0,118445.0,0.04311596
1752733140.0,118444.0,118444.0,118392.0,118436.0,0.06560496
1752733200.0,118436.0,118496.0,118436.0,118443.0,0.08132468
1752733260.0,118443.0,118590.0,118443.0,118590.0,0.65680129
1752733320.0,118614.0,118633.0,118578.0,118578.0,0.08656836
1752733380.0,118578.0,118636.0,118578.0,118636.0,0.06101413
1752733440.0,118636.0,118810.0,118636.0,118810.0,2.01792048
1752733500.0,118809.0,118810.0,118767.0,118788.0,0.14105435
1752733560.0,118781.0,118809.0,118759.0,118809.0,0.55284703
1752733620.0,118810.0,118821.0,118779.0,118787.0,0.54921975
1752733680.0,118787.0,118821.0,118787.0,118809.0,0.06999192
1752733740.0,118809.0,118809.0,118704.0,118711.0,1.14613421
1752733800.0,118710.0,118710.0,118650.0,118650.0,0.06921884
1752733860.0,118651.0,118678.0,118650.0,118678.0,0.36713965
1752733920.0,118679.0,118696.0,118580.0,118580.0,0.44228704
1752733980.0,118590.0,118699.0,118590.0,118660.0,0.13649283
1752734040.0,118674.0,118674.0,118659.0,118659.0,0.02862924
1752734100.0,118586.0,118586.0,118518.0,118536.0,0.38646436
1752734160.0,118511.0,118511.0,118474.0,118474.0,0.01949038
1752734220.0,118468.0,118490.0,118430.0,118490.0,0.09926855
1752734280.0,118497.0,118497.0,118496.0,118496.0,0.03557793
1752734340.0,118478.0,118478.0,118431.0,118478.0,0.30139435
1752734400.0,118478.0,118478.0,118420.0,118420.0,0.04329459
1752734460.0,118429.0,118429.0,118411.0,118412.0,0.19961338
1752734520.0,118424.0,118495.0,118424.0,118495.0,0.39103663
1752734580.0,118495.0,118495.0,118492.0,118492.0,0.04836335
1752734640.0,118492.0,118492.0,118469.0,118471.0,0.08251496
1752734700.0,118475.0,118495.0,118475.0,118495.0,0.06863548
1752734760.0,118494.0,118494.0,118426.0,118426.0,0.24538568
1752734820.0,118426.0,118489.0,118426.0,118489.0,0.05115981
1752734880.0,118489.0,118489.0,118488.0,118488.0,0.009303
1752734940.0,118499.0,118521.0,118499.0,118499.0,0.2208083
1752735000.0,118503.0,118503.0,118465.0,118465.0,0.21438555
1752735060.0,118464.0,118465.0,118429.0,118465.0,0.13450772
1752735120.0,118480.0,118481.0,118480.0,118481.0,0.00048324
1752735180.0,118484.0,118496.0,118484.0,118495.0,0.01665227
1752735240.0,118495.0,118499.0,118495.0,118499.0,0.17886391
1752735300.0,118499.0,118499.0,118492.0,118492.0,0.04059478
1752735360.0,118491.0,118491.0,118459.0,118468.0,0.31529375
1752735420.0,118468.0,118468.0,118468.0,118468.0,0.00940866
1752735480.0,118468.0,118469.0,118468.0,118468.0,0.07692673
1752735540.0,118468.0,118495.0,118468.0,118495.0,0.13661705
